Step,num_cops,num_crimes_committed,num_arrests_made,tax_rate,total_stolen,total_trade_income,avg_wealth,total_wealth,avg_crime_perception,vote_outcome,iteration,param,value
130,6.0,214.0,31.0,0.060000000000000005,434.6670148416074,706.753337934071,1.9511202093818734,97.55601046909368,0.43866666666666676,0.0,9,cops,7
131,6.0,214.0,31.0,0.060000000000000005,434.6670148416074,724.5098614636312,2.050746699537874,102.53733497689369,0.43866666666666676,0.0,9,cops,7
132,6.0,214.0,31.0,0.060000000000000005,434.6670148416074,742.3395308495872,2.1456006279498054,107.28003139749029,0.43866666666666676,0.0,9,cops,7
133,6.0,214.0,31.0,0.060000000000000005,434.6670148416074,754.7097184144899,2.167979553715568,108.3989776857784,0.43866666666666665,0.0,9,cops,7
134,6.0,214.0,31.0,0.060000000000000005,434.6670148416074,769.9372021610393,2.223543517781892,111.17717588909456,0.43866666666666676,0.0,9,cops,7
135,6.0,214.0,31.0,0.060000000000000005,434.6670148416074,783.0194434996642,2.2497745732176035,112.4887286608802,0.43866666666666676,0.0,9,cops,7
136,6.0,214.0,31.0,0.060000000000000005,434.6670148416074,800.0788993577345,2.32209756128489,116.1048780642445,0.43866666666666665,0.0,9,cops,7
137,6.0,214.0,31.0,0.060000000000000005,434.6670148416074,822.7736152316371,2.458681917867228,122.93409589336139,0.4386666666666666,0.0,9,cops,7
138,6.0,214.0,31.0,0.060000000000000005,434.6670148416074,839.3834764972397,2.514706806930346,125.73534034651732,0.43866666666666665,0.0,9,cops,7
139,6.0,214.0,31.0,0.060000000000000005,434.6670148416074,854.8768731608274,2.5525110871450822,127.6255543572541,0.43866666666666665,-50.0,9,cops,7
140,5.0,214.0,31.0,0.05,434.6670148416074,873.1767908498665,2.6226960054724078,131.13480027362039,0.43866666666666665,0.0,9,cops,7
141,5.0,214.0,31.0,0.05,434.6670148416074,893.1119901680735,2.736909818265563,136.84549091327816,0.43866666666666665,0.0,9,cops,7
142,5.0,214.0,31.0,0.05,434.6670148416074,910.2184929749146,2.8112267535847777,140.56133767923887,0.43866666666666676,0.0,9,cops,7
143,5.0,214.0,31.0,0.05,434.6670148416074,924.140899713721,2.8417300892335216,142.0865044616761,0.4386666666666666,0.0,9,cops,7
144,5.0,214.0,31.0,0.05,434.6670148416074,944.4068938816536,2.949175295936208,147.45876479681036,0.43866666666666665,0.0,9,cops,7
145,5.0,214.0,31.0,0.05,434.6670148416074,964.2780910776448,3.0464577598449307,152.32288799224654,0.43866666666666676,0.0,9,cops,7
146,5.0,214.0,31.0,0.05,434.6670148416074,985.2043177382814,3.152255062155788,157.6127531077894,0.4386666666666666,0.0,9,cops,7
147,5.0,214.0,31.0,0.05,434.6670148416074,1006.3560934943248,3.25478015273918,162.73900763695903,0.43866666666666665,0.0,9,cops,7
148,5.0,214.0,31.0,0.05,434.6670148416074,1034.0231110244472,3.4329119364298406,171.645596821492,0.4386666666666666,0.0,9,cops,7
149,5.0,214.0,31.0,0.05,434.6670148416074,1054.2668895305858,3.5094675827826496,175.47337913913253,0.4386666666666666,0.0,9,cops,7
150,5.0,214.0,31.0,0.05,434.6670148416074,1076.0110065976144,3.6005834495717743,180.02917247858872,0.43866666666666665,0.0,9,cops,7
151,5.0,214.0,31.0,0.05,434.6670148416074,1100.9224954993942,3.726987815406157,186.34939077030785,0.4386666666666666,0.0,9,cops,7
152,5.0,214.0,31.0,0.05,434.6670148416074,1120.570341236118,3.782646932916704,189.13234664583524,0.43866666666666665,0.0,9,cops,7
153,5.0,214.0,31.0,0.05,434.6670148416074,1148.8398558523431,3.9417024479857177,197.0851223992859,0.43866666666666676,0.0,9,cops,7
154,5.0,214.0,31.0,0.05,434.6670148416074,1171.8715543553371,4.027915172778345,201.39575863891727,0.43866666666666665,0.0,9,cops,7
155,5.0,214.0,31.0,0.05,434.6670148416074,1198.2989260723018,4.151651325575774,207.58256627878868,0.43866666666666665,0.0,9,cops,7
156,5.0,214.0,31.0,0.05,434.6670148416074,1233.6787237778194,4.380251985856421,219.01259929282108,0.43866666666666665,0.0,9,cops,7
157,5.0,214.0,31.0,0.05,434.6670148416074,1267.3865554437111,4.576948601447704,228.8474300723852,0.43866666666666665,0.0,9,cops,7
158,5.0,214.0,31.0,0.05,434.6670148416074,1301.4590608433411,4.7686936258043255,238.43468129021628,0.43866666666666676,0.0,9,cops,7
159,5.0,214.0,31.0,0.05,434.6670148416074,1334.7696693927514,4.942045512405877,247.10227562029382,0.4386666666666666,0.0,9,cops,7
160,5.0,218.0,31.0,0.05,453.28322914873513,1355.3481518715419,4.949645820090137,247.48229100450686,0.4276666666666666,0.0,9,cops,7
161,5.0,218.0,31.0,0.05,453.28322914873513,1386.1801283118234,5.082031767672923,254.10158838364623,0.42766666666666675,0.0,9,cops,7
162,5.0,218.0,31.0,0.05,453.28322914873513,1416.3466288170825,5.200398857485209,260.01994287426044,0.42766666666666664,0.0,9,cops,7
163,5.0,218.0,31.0,0.05,453.28322914873513,1455.0347536326283,5.4143773392754015,270.71886696377015,0.42766666666666664,0.0,9,cops,7
164,5.0,218.0,31.0,0.05,453.28322914873513,1496.1266025037041,5.649074837263812,282.4537418631906,0.42766666666666675,0.0,9,cops,7
165,5.0,218.0,31.0,0.05,453.28322914873513,1534.6534596762879,5.841623604923027,292.0811802461514,0.42766666666666675,0.0,9,cops,7
166,5.0,218.0,31.0,0.05,453.28322914873513,1574.5125579849582,6.038748462136591,301.9374231068295,0.42766666666666664,0.0,9,cops,7
167,5.0,220.0,31.0,0.05,464.01023256151075,1613.8424190547305,6.219972372067784,310.9986186033893,0.4236666666666667,0.0,9,cops,7
168,5.0,220.0,31.0,0.05,464.01023256151075,1665.0337012297127,6.541067663200011,327.05338316000064,0.41566666666666663,0.0,9,cops,7
169,5.0,220.0,31.0,0.05,464.01023256151075,1697.8893030816798,6.619349220831478,330.9674610415738,0.4156666666666667,0.0,9,cops,7
170,5.0,224.0,31.0,0.05,486.55482889879147,1741.7980893771326,6.829863725063649,341.4931862531824,0.4066666666666666,0.0,9,cops,7
171,5.0,224.0,31.0,0.05,486.55482889879147,1775.4360536379515,6.90109551519953,345.05477575997645,0.3956666666666666,0.0,9,cops,7
172,5.0,224.0,31.0,0.05,486.55482889879147,1828.401615298824,7.207896540805841,360.39482704029206,0.3956666666666667,0.0,9,cops,7
173,5.0,226.0,31.0,0.05,497.7211902752887,1858.375652122274,7.211070387385478,360.55351936927394,0.38366666666666666,0.0,9,cops,7
174,5.0,226.0,31.0,0.05,497.7211902752887,1892.3555791758183,7.269622574886636,363.4811287443317,0.3796666666666667,0.0,9,cops,7
175,5.0,228.0,32.0,0.05,507.6819808308304,1938.9135789267386,7.2917678265919905,364.5883913295994,0.3956666666666667,0.0,9,cops,7
176,5.0,230.0,32.0,0.05,511.40184199977693,1978.638381174371,7.416881315204501,370.844065760225,0.3876666666666666,0.0,9,cops,7
177,5.0,232.0,32.0,0.05,519.9383642288617,2023.207107013366,7.593529899632833,379.67649498164167,0.3796666666666666,0.0,9,cops,7
178,5.0,238.0,33.0,0.05,553.3170269737975,2048.7860362887322,7.400777558951427,370.0388779475714,0.3826666666666666,0.0,9,cops,7
179,5.0,242.0,33.0,0.05,573.2982906527391,2083.6698347381894,7.452252251618807,372.61261258094044,0.38266666666666665,0.0,9,cops,7
180,5.0,244.0,34.0,0.05,582.6911169010186,2124.2066076441383,7.417464253817322,370.87321269086596,0.37866666666666665,0.0,9,cops,7
181,5.0,246.0,34.0,0.05,594.0217122544643,2156.37226115206,7.438415561548753,371.9207780774376,0.36666666666666664,0.0,9,cops,7
182,5.0,252.0,34.0,0.05,618.183165626564,2190.5004997602423,7.476781702297733,373.8390851148865,0.3586666666666666,0.0,9,cops,7
183,5.0,256.0,37.0,0.05,634.0806524171571,2234.13617260507,6.965999487206006,348.29997436030027,0.4186666666666667,0.0,9,cops,7
184,5.0,258.0,37.0,0.05,643.0318333242876,2270.599705577355,7.063738123135478,353.18690615677394,0.4186666666666667,0.0,9,cops,7
185,5.0,262.0,37.0,0.05,658.4744887323538,2301.3976728693806,7.083382494703743,354.16912473518715,0.4146666666666667,0.0,9,cops,7
186,5.0,264.0,37.0,0.05,671.8956414630265,2330.039004560613,7.07324703657961,353.66235182898055,0.4026666666666667,0.0,9,cops,7
187,5.0,266.0,37.0,0.05,689.3911778370223,2359.8733601987105,7.077330896786715,353.8665448393356,0.39866666666666667,0.0,9,cops,7
188,5.0,272.0,38.0,0.05,712.0374441561596,2393.767398353603,6.869255604290155,343.46278021450775,0.4106666666666667,0.0,9,cops,7
189,5.0,272.0,38.0,0.05,712.0374441561596,2432.7570089993296,7.005199267887401,350.2599633943701,0.405,0.0,9,cops,7
190,5.0,272.0,38.0,0.05,712.0374441561596,2477.082038735123,7.202074717654233,360.10373588271165,0.4049999999999999,0.0,9,cops,7
191,5.0,272.0,38.0,0.05,712.0374441561596,2504.2550802441715,7.1775668959364305,358.8783447968215,0.405,0.0,9,cops,7
192,5.0,274.0,38.0,0.05,727.8159058191511,2535.0270861851877,7.199062689016297,359.9531344508149,0.4000000000000001,0.0,9,cops,7
193,5.0,276.0,38.0,0.05,741.5586764841871,2571.1536568763267,7.284499136574043,364.224956828702,0.396,0.0,9,cops,7
194,5.0,282.0,38.0,0.05,772.5243615934187,2607.7113676079903,7.358983766309489,367.9491883154743,0.39199999999999996,0.0,9,cops,7
195,5.0,284.0,38.0,0.05,783.0380545416042,2651.956203684443,7.528211864081743,376.4105932040871,0.38,0.0,9,cops,7
196,5.0,288.0,38.0,0.05,803.9144151234525,2681.443658671692,7.509644981927517,375.48224909637565,0.364,0.0,9,cops,7
197,5.0,298.0,39.0,0.05,844.8209493258018,2719.8418848092856,7.292887686184298,364.644384309215,0.3440000000000001,0.0,9,cops,7
198,5.0,304.0,39.0,0.05,873.4939758041251,2750.7157384764364,7.293916418508121,364.69582092540605,0.32,0.0,9,cops,7
199,5.0,314.0,41.0,0.05,924.8863472169664,2786.687770549179,6.865601983707823,343.28009918539107,0.332,0.0,9,cops,7
0,10.0,32.0,2.0,0.1,93.61809718300063,5.89781686225882,4.956854467718933,247.8427233859466,0.12,0.0,9,cops,10
1,10.0,66.0,10.0,0.1,174.32428229061304,10.546316519433013,3.683135908689367,184.15679543446836,0.2693333333333333,0.0,9,cops,10
2,10.0,78.0,19.0,0.1,207.12943881838356,19.95614496938891,2.420067713255891,121.00338566279463,0.486,0.0,9,cops,10
3,10.0,80.0,19.0,0.1,208.27220074293876,28.299348571569656,2.2765280900858076,113.82640450429041,0.486,0.0,9,cops,10
4,10.0,82.0,19.0,0.1,211.58982422751802,32.2004178007109,2.0950211533319107,104.75105766659554,0.46799999999999997,0.0,9,cops,10
5,10.0,82.0,19.0,0.1,211.58982422751802,38.33258532485389,1.9583105204401214,97.91552602200609,0.46799999999999997,0.0,9,cops,10
6,10.0,84.0,19.0,0.1,215.6273964342708,42.39695316364809,1.810800868452016,90.54004342260082,0.46699999999999997,0.0,9,cops,10
7,10.0,86.0,20.0,0.1,219.02195274754428,46.029407913048416,1.6271911258205298,81.35955629102651,0.48033333333333333,0.0,9,cops,10
8,10.0,86.0,20.0,0.1,219.02195274754428,50.2480866641308,1.5133730830561125,75.66865415280564,0.48033333333333333,0.0,9,cops,10
9,10.0,88.0,20.0,0.1,220.5244084064717,54.32965558056872,1.4095412361604185,70.4770618080209,0.4696666666666667,0.0,9,cops,10
10,10.0,88.0,21.0,0.1,220.5244084064717,59.138926560401984,1.3125775489911167,65.62887744955582,0.49500000000000005,0.0,9,cops,10
11,10.0,92.0,21.0,0.1,224.78824752882372,63.12134269363745,1.2271703885744976,61.358519428724875,0.485,0.0,9,cops,10
12,10.0,94.0,22.0,0.1,226.38531877186915,65.28927341939072,1.0291531577341722,51.45765788670861,0.4906666666666667,0.0,9,cops,10
13,10.0,96.0,24.0,0.1,227.78116383837147,69.53540147585714,0.9335416371474541,46.67708185737272,0.5156666666666667,0.0,9,cops,10
14,10.0,98.0,25.0,0.1,229.7205620676237,72.58875823150613,0.8696215629821892,43.481078149109464,0.5256666666666666,0.0,9,cops,10
15,10.0,98.0,25.0,0.1,229.7205620676237,74.20758285103213,0.8019485247916345,40.097426239581715,0.5256666666666667,0.0,9,cops,10
16,10.0,98.0,25.0,0.1,229.7205620676237,76.44114849323611,0.7482375470109074,37.411877350545375,0.5256666666666666,0.0,9,cops,10
17,10.0,98.0,25.0,0.1,229.7205620676237,81.34029887594964,0.7311362783649892,36.55681391824946,0.5256666666666666,0.0,9,cops,10
18,10.0,98.0,25.0,0.1,229.7205620676237,85.49939891325808,0.7071946497395875,35.35973248697937,0.5256666666666666,0.0,9,cops,10
19,10.0,98.0,25.0,0.1,229.7205620676237,89.48155599762114,0.6835826468688228,34.17913234344114,0.5256666666666667,0.0,9,cops,10
20,10.0,98.0,25.0,0.1,229.7205620676237,93.74283425753968,0.665233761684194,33.26168808420971,0.5256666666666666,0.0,9,cops,10
21,10.0,98.0,25.0,0.1,229.7205620676237,97.42303026707245,0.6423352090228014,32.11676045114007,0.5256666666666667,0.0,9,cops,10
22,10.0,98.0,25.0,0.1,229.7205620676237,101.0148843717069,0.6204640896656706,31.023204483283536,0.5256666666666667,0.0,9,cops,10
23,10.0,98.0,25.0,0.1,229.7205620676237,105.13747740661815,0.607129651297525,30.356482564876263,0.5256666666666666,0.0,9,cops,10
24,10.0,98.0,25.0,0.1,229.7205620676237,108.4385862379335,0.5856867924120955,29.28433962060478,0.5256666666666667,0.0,9,cops,10
25,10.0,98.0,25.0,0.1,229.7205620676237,111.08799545240554,0.5583961980045046,27.91980990022523,0.5256666666666667,0.0,9,cops,10
26,10.0,98.0,25.0,0.1,229.7205620676237,114.06830884338603,0.538272855917566,26.9136427958783,0.5256666666666666,0.0,9,cops,10
27,10.0,98.0,25.0,0.1,229.7205620676237,116.09609054065436,0.5081727479934024,25.408637399670123,0.5256666666666667,0.0,9,cops,10
28,10.0,98.0,25.0,0.1,229.7205620676237,119.39183004853888,0.49638340292474536,24.81917014623727,0.5256666666666667,0.0,9,cops,10
29,10.0,98.0,25.0,0.1,229.7205620676237,122.84858954187982,0.4874134638418054,24.370673192090273,0.5256666666666667,0.0,9,cops,10
30,10.0,98.0,25.0,0.1,229.7205620676237,126.30198330987257,0.47948662140873877,23.974331070436936,0.5256666666666666,0.0,9,cops,10
31,10.0,98.0,25.0,0.1,229.7205620676237,129.4910804415774,0.46908901608926146,23.454450804463075,0.5256666666666667,0.0,9,cops,10
32,10.0,98.0,25.0,0.1,229.7205620676237,133.6740107328014,0.4714926708569567,23.574633542847835,0.5256666666666666,0.0,9,cops,10
33,10.0,98.0,25.0,0.1,229.7205620676237,137.28376207428002,0.46713474831075674,23.35673741553784,0.5256666666666667,0.0,9,cops,10
34,10.0,98.0,25.0,0.1,229.7205620676237,141.24035209788929,0.46669030075141416,23.334515037570696,0.5256666666666667,0.0,9,cops,10
35,10.0,98.0,25.0,0.1,229.7205620676237,144.36737027405374,0.45708952618209314,22.854476309104665,0.5256666666666667,0.0,9,cops,10
36,10.0,98.0,25.0,0.1,229.7205620676237,147.54600076275983,0.4490419817549451,22.45209908774725,0.5256666666666666,0.0,9,cops,10
37,10.0,98.0,25.0,0.1,229.7205620676237,149.79369819785634,0.43080182325888344,21.54009116294417,0.5256666666666667,0.0,9,cops,10
38,10.0,98.0,25.0,0.1,229.7205620676237,152.48273267469835,0.4194137591846796,20.97068795923399,0.5256666666666667,0.0,9,cops,10
39,10.0,98.0,25.0,0.1,229.7205620676237,155.03573096356172,0.4074891339501122,20.37445669750561,0.5256666666666667,0.0,9,cops,10
40,10.0,98.0,25.0,0.1,229.7205620676237,157.74385057232845,0.398661215262006,19.9330607631003,0.5256666666666667,0.0,9,cops,10
41,10.0,98.0,25.0,0.1,229.7205620676237,159.81105025262025,0.382867492032295,19.143374601614745,0.5256666666666667,0.0,9,cops,10
42,10.0,98.0,25.0,0.1,229.7205620676237,161.56804267893284,0.3653756001946605,18.268780009733025,0.5256666666666667,0.0,9,cops,10
43,10.0,98.0,25.0,0.1,229.7205620676237,164.2245015266721,0.3601824123362405,18.009120616812023,0.5256666666666667,0.0,9,cops,10
44,10.0,98.0,25.0,0.1,229.7205620676237,166.54555578672614,0.351450832782737,17.57254163913685,0.5256666666666667,0.0,9,cops,10
45,10.0,98.0,25.0,0.1,229.7205620676237,169.23686894001983,0.3479590492860435,17.397952464302172,0.5256666666666667,0.0,9,cops,10
46,10.0,98.0,25.0,0.1,229.7205620676237,171.79705444637972,0.34328307418020054,17.16415370901003,0.5256666666666666,0.0,9,cops,10
47,10.0,98.0,25.0,0.1,229.7205620676237,174.3711623077089,0.33945159798266233,16.97257989913312,0.5256666666666666,0.0,9,cops,10
48,10.0,98.0,25.0,0.1,229.7205620676237,176.6202307632587,0.33198211365000047,16.599105682500024,0.5256666666666666,0.0,9,cops,10
49,10.0,98.0,25.0,0.1,229.7205620676237,178.29134948252735,0.31886080364313546,15.94304018215677,0.5256666666666665,0.0,9,cops,10
50,10.0,98.0,25.0,0.1,229.7205620676237,180.12035215181956,0.30862190153340197,15.431095076670102,0.5256666666666667,0.0,9,cops,10
51,10.0,98.0,25.0,0.1,229.7205620676237,181.51783501312758,0.29433170782276713,14.716585391138354,0.5256666666666667,0.0,9,cops,10
52,10.0,98.0,25.0,0.1,229.7205620676237,183.6063147752881,0.2896313310423634,14.481566552118165,0.5256666666666667,0.0,9,cops,10
53,10.0,98.0,25.0,0.1,229.7205620676237,185.6304355970842,0.28436723631455996,14.218361815727997,0.5256666666666667,0.0,9,cops,10
54,10.0,98.0,25.0,0.1,229.7205620676237,187.39193655158311,0.2768118519575882,13.840592597879409,0.5256666666666667,0.0,9,cops,10
55,10.0,98.0,25.0,0.1,229.7205620676237,189.19706546068818,0.27048138009817957,13.524069004908972,0.5256666666666666,0.0,9,cops,10
56,10.0,98.0,25.0,0.1,229.7205620676237,190.98494918581613,0.2647062936867432,13.23531468433716,0.5256666666666667,0.0,9,cops,10
57,10.0,98.0,25.0,0.1,229.7205620676237,192.75923824034084,0.25934166539610526,12.967083269805261,0.5256666666666666,0.0,9,cops,10
58,10.0,98.0,25.0,0.1,229.7205620676237,194.19084142830934,0.25041976722723464,12.520988361361734,0.5256666666666667,0.0,9,cops,10
59,10.0,98.0,25.0,0.1,229.7205620676237,195.8867909519962,0.24531608733947752,12.265804366973878,0.5256666666666667,0.0,9,cops,10
60,10.0,98.0,25.0,0.1,229.7205620676237,197.33715931033367,0.23787707395824007,11.893853697912004,0.5256666666666667,0.0,9,cops,10
61,10.0,98.0,25.0,0.1,229.7205620676237,199.31190284407649,0.23751448403902903,11.875724201951451,0.5256666666666665,0.0,9,cops,10
62,10.0,98.0,25.0,0.1,229.7205620676237,201.20596012611,0.2362059003101292,11.810295015506462,0.5256666666666666,0.0,9,cops,10
63,10.0,98.0,25.0,0.1,229.7205620676237,202.80545112526244,0.23150712211014202,11.575356105507103,0.5256666666666666,0.0,9,cops,10
64,10.0,98.0,25.0,0.1,229.7205620676237,204.18913647505008,0.2247378014200863,11.236890071004312,0.5256666666666667,0.0,9,cops,10
65,10.0,98.0,25.0,0.1,229.7205620676237,205.69929290957006,0.22016594410712714,11.008297205356357,0.5256666666666667,0.0,9,cops,10
66,10.0,98.0,25.0,0.1,229.7205620676237,207.20398062360303,0.2159221552582789,10.796107762913948,0.5256666666666667,0.0,9,cops,10
67,10.0,98.0,25.0,0.1,229.7205620676237,208.51105052889156,0.20973213874777832,10.486606937388915,0.5256666666666667,0.0,9,cops,10
68,10.0,98.0,25.0,0.1,229.7205620676237,209.72673210563417,0.20305755179668789,10.152877589834398,0.5256666666666667,0.0,9,cops,10
69,10.0,98.0,25.0,0.1,229.7205620676237,210.624188961425,0.1934686001006793,9.673430005033966,0.5256666666666667,-50.0,9,cops,10
70,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,211.5305971090054,0.18482700409008984,9.241350204504494,0.5256666666666667,0.0,9,cops,10
71,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,212.78930344399558,0.18314067660375052,9.157033830187526,0.5256666666666666,0.0,9,cops,10
72,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,213.9062577486077,0.17995617090662963,8.997808545331482,0.5256666666666666,0.0,9,cops,10
73,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,215.38585459198598,0.181378560648601,9.068928032430053,0.5256666666666666,0.0,9,cops,10
74,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,216.54858193077618,0.17902129335225914,8.951064667612957,0.5256666666666667,0.0,9,cops,10
75,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,217.43013715247326,0.17343289793055428,8.671644896527715,0.5256666666666667,0.0,9,cops,10
76,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,218.75228389187106,0.17352459895465702,8.676229947732853,0.5256666666666667,0.0,9,cops,10
77,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,219.63581797665145,0.16846545559926063,8.423272779963032,0.5256666666666666,0.0,9,cops,10
78,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,220.85561712397794,0.1678463769360244,8.392318846801219,0.5256666666666666,0.0,9,cops,10
79,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,221.96219246815602,0.16583322768840453,8.291661384420228,0.5256666666666666,0.0,9,cops,10
80,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,223.03301665894048,0.16351029013714666,8.175514506857333,0.5256666666666666,0.0,9,cops,10
81,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,223.97399611832142,0.1599349825513954,7.996749127569772,0.5256666666666666,0.0,9,cops,10
82,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,224.9292557562242,0.15682975146993416,7.841487573496708,0.5256666666666667,0.0,9,cops,10
83,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,225.99554236238384,0.15538107302887302,7.76905365144365,0.5256666666666667,0.0,9,cops,10
84,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,226.98140750871318,0.15316315468055483,7.658157734027742,0.5256666666666667,0.0,9,cops,10
85,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,227.61007137676035,0.14684973294089107,7.342486647044551,0.5256666666666667,0.0,9,cops,10
86,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,228.40801960526366,0.1430993114722473,7.154965573612365,0.5256666666666667,0.0,9,cops,10
87,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,229.24431203414238,0.14018994084765452,7.009497042382727,0.5256666666666666,0.0,9,cops,10
88,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,230.2556576723728,0.1395939136715662,6.97969568357831,0.5256666666666667,0.0,9,cops,10
89,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,231.04047627071128,0.13634134859614241,6.817067429807123,0.5256666666666666,0.0,9,cops,10
90,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,231.89726407247036,0.13424104590189295,6.712052295094649,0.5256666666666666,0.0,9,cops,10
91,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,232.83757749761727,0.13340062234979824,6.670031117489912,0.5256666666666667,0.0,9,cops,10
92,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,233.63729669012926,0.13101492830466052,6.550746415233025,0.5256666666666667,0.0,9,cops,10
93,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,234.51427157491906,0.12976909410148937,6.488454705074469,0.5256666666666667,0.0,9,cops,10
94,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,235.17445821042506,0.1260133839120131,6.300669195600655,0.5256666666666666,0.0,9,cops,10
95,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,235.9048347005014,0.1233933628332101,6.169668141660507,0.5256666666666667,0.0,9,cops,10
96,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,236.46883092225417,0.1189894622717768,5.949473113588839,0.5256666666666667,0.0,9,cops,10
97,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,237.00785234013028,0.11463906927581796,5.731953463790898,0.5256666666666665,0.0,9,cops,10
98,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,237.6585078195655,0.11206954947452145,5.6034774737260715,0.5256666666666666,0.0,9,cops,10
99,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,238.26157913959563,0.10916816091985865,5.458408045992932,0.5256666666666667,0.0,9,cops,10
100,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,238.89482023629415,0.1068907006686092,5.3445350334304615,0.5256666666666666,0.0,9,cops,10
101,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,239.539288772665,0.10498089767998493,5.249044883999246,0.5256666666666666,0.0,9,cops,10
102,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,240.12244010435947,0.1025369226283893,5.126846131419463,0.5256666666666667,0.0,9,cops,10
103,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,240.70076428733853,0.10020611929881174,5.010305964940588,0.5256666666666667,0.0,9,cops,10
104,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,241.37877528379738,0.09918961408999558,4.959480704499778,0.5256666666666667,0.0,9,cops,10
105,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,242.01877670276815,0.09785216245387893,4.892608122693947,0.5256666666666666,0.0,9,cops,10
106,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,242.5276106626067,0.09508109301818898,4.754054650909449,0.5256666666666665,0.0,9,cops,10
107,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,243.18698191175795,0.09436633766352528,4.718316883176264,0.5256666666666666,0.0,9,cops,10
108,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,243.8446715265255,0.09375916545301946,4.687958272650972,0.5256666666666667,0.0,9,cops,10
109,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,244.49443191370182,0.09305893115094632,4.652946557547313,0.5256666666666666,0.0,9,cops,10
110,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,245.2324012987574,0.09343794412479117,4.671897206239558,0.5256666666666667,0.0,9,cops,10
111,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,245.82032731012274,0.09205605338756127,4.602802669378064,0.5256666666666666,0.0,9,cops,10
112,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,246.40241542090163,0.09073045530725247,4.5365227653626246,0.5256666666666667,0.0,9,cops,10
113,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,247.06800744898263,0.09054087931838219,4.527043965919108,0.5256666666666667,0.0,9,cops,10
114,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,247.54932972339628,0.08807177673634983,4.403588836817492,0.5256666666666667,0.0,9,cops,10
115,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,248.05623616832398,0.08619034343173236,4.3095171715866165,0.5256666666666667,0.0,9,cops,10
116,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,248.51557580745984,0.0839511306215602,4.1975565310780105,0.5256666666666667,0.0,9,cops,10
117,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,249.0838297775367,0.0831816282739265,4.159081413696325,0.5256666666666667,0.0,9,cops,10
118,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,249.5330423802929,0.08105774073855274,4.052887036927636,0.5256666666666667,0.0,9,cops,10
119,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,250.1087595111528,0.08060679725216506,4.030339862608254,0.5256666666666667,0.0,9,cops,10
120,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,250.55271139977143,0.07866570769510942,3.93328538475547,0.5256666666666667,0.0,9,cops,10
121,9.0,98.0,25.0,0.09000000000000001,229.7205620676237,251.05637471034564,0.07759046839617366,3.8795234198086823,0.5256666666666667,0.0,9,cops,10
