Step,num_cops,num_crimes_committed,num_arrests_made,tax_rate,total_stolen,total_trade_income,avg_wealth,total_wealth,avg_crime_perception,vote_outcome,param,value
188,7.000000000000001,1442.0,89.0,0.07,9087.540900326561,2766.2858614882844,1.0454167875826057,52.27083937913028,0.444,0.0,election frequency,10
189,7.000000000000001,1444.0,89.0,0.07,9088.0457187767,2770.340771384836,1.021629690827941,51.08148454139705,0.444,28.0,election frequency,10
190,8.0,1444.0,89.0,0.08,9088.0457187767,2775.634735565848,1.0136698362012637,50.68349181006319,0.44,0.0,election frequency,10
191,8.0,1448.0,90.0,0.08,9089.104022443333,2781.2108586917875,1.009412105499389,50.47060527496946,0.44400000000000006,0.0,election frequency,10
192,8.0,1448.0,90.0,0.08,9089.104022443333,2785.5207954899884,0.9801744708012486,49.008723540062455,0.44000000000000006,0.0,election frequency,10
193,8.0,1448.0,90.0,0.08,9089.104022443333,2790.5756887987145,0.9624415028919039,48.12207514459521,0.44,0.0,election frequency,10
194,8.0,1450.0,90.0,0.08,9090.165816470477,2794.8009124361565,0.9350948927360051,46.75474463680024,0.44,0.0,election frequency,10
195,8.0,1450.0,90.0,0.08,9090.165816470477,2800.7359270536217,0.9313060369992252,46.56530184996126,0.436,0.0,election frequency,10
196,8.0,1450.0,90.0,0.08,9090.165816470477,2804.951021252992,0.9077799958014122,45.38899979007063,0.436,0.0,election frequency,10
197,8.0,1450.0,90.0,0.08,9090.165816470477,2811.1574659682133,0.909623410278776,45.481170513938814,0.43599999999999994,0.0,election frequency,10
198,8.0,1454.0,91.0,0.08,9090.783930688938,2815.795043111774,0.8816415412586757,44.08207706293378,0.44,0.0,election frequency,10
199,8.0,1456.0,91.0,0.08,9091.201106305538,2821.3264920794527,0.8766319238875314,43.83159619437657,0.41999999999999993,-4.0,election frequency,10
0,5.0,24.0,0.0,0.05,74.83250034075841,0.0,5.235503723966422,261.7751861983212,0.0,0.0,election frequency,20
1,5.0,58.0,5.0,0.05,168.05625454032898,1.7164919731073986,4.583535548109592,229.1767774054796,0.11900000000000001,0.0,election frequency,20
2,5.0,80.0,9.0,0.05,222.15621653210982,2.6823928025136383,3.959005459655348,197.95027298276733,0.18799999999999997,0.0,election frequency,20
3,5.0,88.0,13.0,0.05,245.84839403716393,4.625079066639019,3.254942126255803,162.74710631279015,0.29,0.0,election frequency,20
4,5.0,94.0,14.0,0.05,256.96558947340696,7.488683274775388,3.111112363189923,155.5556181594962,0.306,0.0,election frequency,20
5,5.0,106.0,15.0,0.05,282.53540073201026,12.919375274655533,2.972187108138363,148.6093554069181,0.307,0.0,election frequency,20
6,5.0,118.0,15.0,0.05,316.9940146963798,17.41343856594822,2.869871129823344,143.49355649116723,0.3,0.0,election frequency,20
7,5.0,132.0,18.0,0.05,354.0552607507695,20.95693599387267,2.5628281759625877,128.1414087981294,0.32899999999999996,0.0,election frequency,20
8,5.0,142.0,19.0,0.05,363.6205719697453,21.346649723929946,2.298051244948037,114.90256224740186,0.333,0.0,election frequency,20
9,5.0,156.0,20.0,0.05,380.47728741840837,24.049582305133736,2.099441104375671,104.97205521878354,0.33299999999999996,0.0,election frequency,20
10,5.0,158.0,21.0,0.05,380.91476649989687,27.463074738655287,2.0200200539015882,101.00100269507946,0.349,0.0,election frequency,20
11,5.0,164.0,21.0,0.05,386.742273009259,29.496013534544982,1.940919226116008,97.04596130580038,0.34900000000000003,0.0,election frequency,20
12,5.0,168.0,21.0,0.05,396.715427685645,33.419101409415575,1.8923271480184065,94.61635740092034,0.345,0.0,election frequency,20
13,5.0,174.0,23.0,0.05,407.55956167980963,37.41176205818249,1.7044318918037233,85.22159459018619,0.381,0.0,election frequency,20
14,5.0,176.0,23.0,0.05,408.4193496985749,42.50318124276284,1.6819164503800967,84.09582251900486,0.37699999999999995,0.0,election frequency,20
15,5.0,180.0,24.0,0.05,411.8987314331992,45.23059144756072,1.6250220653901482,81.25110326950742,0.389,0.0,election frequency,20
16,5.0,180.0,24.0,0.05,411.8987314331992,46.67902572905298,1.5617422922716218,78.0871146135811,0.38500000000000006,0.0,election frequency,20
17,5.0,182.0,24.0,0.05,412.66465273086766,49.72913833179684,1.5212939259951048,76.06469629975524,0.381,0.0,election frequency,20
18,5.0,190.0,25.0,0.05,418.0263648485147,51.80263694745446,1.3693402976493798,68.46701488246899,0.37699999999999995,0.0,election frequency,20
19,5.0,198.0,26.0,0.05,423.8615965470246,55.99250630175884,1.1863484462484746,59.31742231242372,0.389,26.0,election frequency,20
20,6.0,202.0,27.0,0.060000000000000005,426.0291415603014,58.43015832296678,1.0417463588574438,52.08731794287217,0.39199999999999996,0.0,election frequency,20
21,6.0,206.0,27.0,0.060000000000000005,427.1097082134283,63.230236894368346,1.0379675798814998,51.89837899407497,0.38000000000000006,0.0,election frequency,20
22,6.0,210.0,27.0,0.060000000000000005,430.07306803173566,66.25606903268799,1.011559670993479,50.57798354967396,0.37200000000000005,0.0,election frequency,20
23,6.0,212.0,27.0,0.060000000000000005,430.5331516708356,70.15644927393836,0.9989449337644569,49.94724668822285,0.35999999999999993,0.0,election frequency,20
24,6.0,214.0,27.0,0.060000000000000005,433.42699869275083,73.45178365020864,0.9776427746846058,48.882138734230274,0.35200000000000004,0.0,election frequency,20
25,6.0,216.0,27.0,0.060000000000000005,433.88896959016364,78.81418208206995,0.9844135848912551,49.22067924456275,0.35200000000000004,0.0,election frequency,20
26,6.0,220.0,28.0,0.060000000000000005,436.30236206907654,82.89978234654983,0.9716484833499952,48.58242416749976,0.35600000000000004,0.0,election frequency,20
27,6.0,228.0,28.0,0.060000000000000005,444.31555584033896,86.39505624219801,0.9515743345905437,47.57871672952719,0.34,0.0,election frequency,20
28,6.0,234.0,30.0,0.060000000000000005,448.96798859627125,88.41024957435715,0.7983642648870165,39.91821324435083,0.37199999999999994,0.0,election frequency,20
29,6.0,242.0,30.0,0.060000000000000005,451.90675577261055,90.82413786645812,0.7783841636475496,38.91920818237749,0.352,0.0,election frequency,20
30,6.0,246.0,30.0,0.060000000000000005,453.4402992933646,94.15394206667993,0.7715919061915522,38.5795953095776,0.336,0.0,election frequency,20
31,6.0,256.0,31.0,0.060000000000000005,459.3849873898608,97.36578230077478,0.7153940764125841,35.7697038206292,0.32400000000000007,0.0,election frequency,20
32,6.0,258.0,31.0,0.060000000000000005,459.97822501418256,101.07410835818358,0.7178966193828308,35.894830969141545,0.312,0.0,election frequency,20
33,6.0,266.0,33.0,0.060000000000000005,462.3723204086893,103.8357689393146,0.7055317326188701,35.27658663094351,0.3479999999999999,0.0,election frequency,20
34,6.0,272.0,34.0,0.060000000000000005,464.86736718823414,105.95723351917852,0.682681890737017,34.13409453685086,0.3440000000000001,0.0,election frequency,20
35,6.0,274.0,34.0,0.060000000000000005,465.4252060037749,108.24787713338763,0.6695625844055394,33.47812922027698,0.34,0.0,election frequency,20
36,6.0,274.0,34.0,0.060000000000000005,465.4252060037749,111.27394632838224,0.6664054392499398,33.320271962496975,0.34,0.0,election frequency,20
37,6.0,280.0,35.0,0.060000000000000005,466.4419428956382,114.51366548988162,0.6542747292241887,32.71373646120944,0.3559999999999999,0.0,election frequency,20
38,6.0,284.0,35.0,0.060000000000000005,466.9891836087855,118.04768135529802,0.6578973101132012,32.894865505660064,0.348,0.0,election frequency,20
39,6.0,290.0,36.0,0.060000000000000005,467.5862085911169,119.12398316913122,0.6081208066373136,30.406040331865682,0.3559999999999999,6.0,election frequency,20
40,7.000000000000001,296.0,36.0,0.07,469.0000743958905,122.30386051483264,0.6102467717483884,30.512338587419418,0.348,0.0,election frequency,20
41,7.000000000000001,302.0,36.0,0.07,470.0011071824094,123.681674068414,0.5834177319249555,29.170886596247776,0.32799999999999996,0.0,election frequency,20
42,7.000000000000001,306.0,36.0,0.07,471.58688470255544,125.32212810301988,0.5618237568908563,28.09118784454281,0.31200000000000006,0.0,election frequency,20
43,7.000000000000001,318.0,38.0,0.07,474.34535712800954,127.45439927619637,0.5212753399794995,26.063766998974977,0.31200000000000006,0.0,election frequency,20
44,7.000000000000001,328.0,40.0,0.07,476.805507339127,129.02465034347833,0.5128243450603808,25.641217253019047,0.32799999999999996,0.0,election frequency,20
45,7.000000000000001,334.0,42.0,0.07,478.0348912719148,131.52136176458495,0.522522327848847,26.126116392442345,0.376,0.0,election frequency,20
46,7.000000000000001,336.0,43.0,0.07,478.40561328412394,133.42492591981386,0.5114361123878051,25.57180561939024,0.392,0.0,election frequency,20
47,7.000000000000001,338.0,43.0,0.07,479.4961197681468,134.39127906852988,0.48660349037414485,24.330174518707235,0.39199999999999996,0.0,election frequency,20
48,7.000000000000001,340.0,44.0,0.07,479.8237826858653,135.3556226690908,0.47018374479165564,23.509187239582783,0.40399999999999997,0.0,election frequency,20
49,7.000000000000001,340.0,44.0,0.07,479.8237826858653,136.91506607806505,0.45614308239288187,22.807154119644093,0.4040000000000001,0.0,election frequency,20
50,7.000000000000001,342.0,45.0,0.07,480.36719291285345,138.1399526893405,0.4314772282558507,21.57386141279253,0.4160000000000001,0.0,election frequency,20
51,7.000000000000001,342.0,45.0,0.07,480.36719291285345,139.73007527548833,0.420543805100474,21.027190255023704,0.41600000000000004,0.0,election frequency,20
52,7.000000000000001,342.0,45.0,0.07,480.36719291285345,141.66896877146627,0.41460031202737085,20.73001560136854,0.4159999999999999,0.0,election frequency,20
53,7.000000000000001,346.0,46.0,0.07,480.9896612000858,142.63692206192476,0.4081204238183744,20.406021190918718,0.44000000000000006,0.0,election frequency,20
54,7.000000000000001,346.0,46.0,0.07,480.9896612000858,143.848479409277,0.3943211985412159,19.71605992706079,0.44,0.0,election frequency,20
55,7.000000000000001,348.0,46.0,0.07,481.37585353564583,145.00647884218432,0.3805355585421538,19.02677792710769,0.44,0.0,election frequency,20
56,7.000000000000001,350.0,46.0,0.07,481.65678836315584,146.3551935599749,0.3701584173776227,18.507920868881133,0.43200000000000005,0.0,election frequency,20
57,7.000000000000001,352.0,47.0,0.07,481.7868294953508,147.31312769808278,0.3600045486332769,18.00022743166385,0.44000000000000006,0.0,election frequency,20
58,7.000000000000001,352.0,47.0,0.07,481.7868294953508,148.556939722993,0.34974756784102135,17.48737839205107,0.44,0.0,election frequency,20
59,7.000000000000001,352.0,47.0,0.07,481.7868294953508,150.07357227184127,0.3435062940649399,17.175314703246993,0.43999999999999995,-2.0,election frequency,20
60,6.0,354.0,48.0,0.060000000000000005,482.24406012953153,152.05374165144676,0.35001164954739544,17.500582477369775,0.44400000000000006,0.0,election frequency,20
61,6.0,354.0,48.0,0.060000000000000005,482.24406012953153,153.446449399351,0.34600244798885305,17.300122399442657,0.444,0.0,election frequency,20
62,6.0,354.0,48.0,0.060000000000000005,482.24406012953153,155.4380294583605,0.34967057315361544,17.48352865768078,0.444,0.0,election frequency,20
63,6.0,354.0,48.0,0.060000000000000005,482.24406012953153,157.72595725367438,0.35652843768504994,17.826421884252493,0.4439999999999999,0.0,election frequency,20
64,6.0,354.0,48.0,0.060000000000000005,482.24406012953153,159.34813826859857,0.3549846554834325,17.749232774171627,0.444,0.0,election frequency,20
65,6.0,354.0,48.0,0.060000000000000005,482.24406012953153,160.9055821248956,0.35286076995328336,17.643038497664175,0.4439999999999999,0.0,election frequency,20
66,6.0,354.0,48.0,0.060000000000000005,482.24406012953153,162.15751117359463,0.3470765089043605,17.35382544521803,0.444,0.0,election frequency,20
67,6.0,354.0,48.0,0.060000000000000005,482.24406012953153,164.2541706635793,0.3517839968908127,17.589199844540634,0.44400000000000006,0.0,election frequency,20
68,6.0,354.0,48.0,0.060000000000000005,482.24406012953153,166.3903454393426,0.3567832189222115,17.839160946110574,0.444,0.0,election frequency,20
69,6.0,354.0,48.0,0.060000000000000005,482.24406012953153,168.5315552514338,0.3615256582339816,18.07628291169907,0.444,0.0,election frequency,20
70,6.0,354.0,48.0,0.060000000000000005,482.24406012953153,171.25388849328598,0.3730638438455737,18.65319219227868,0.44400000000000006,0.0,election frequency,20
71,6.0,354.0,48.0,0.060000000000000005,482.24406012953153,173.13931577353708,0.3735851235032882,18.679256175164408,0.444,0.0,election frequency,20
72,6.0,354.0,48.0,0.060000000000000005,482.24406012953153,175.76372555911627,0.3831818349284808,19.159091746424036,0.444,0.0,election frequency,20
73,6.0,354.0,48.0,0.060000000000000005,482.24406012953153,178.22929197882388,0.3902655549310652,19.513277746553264,0.44400000000000006,0.0,election frequency,20
74,6.0,354.0,48.0,0.060000000000000005,482.24406012953153,180.8256014482029,0.398534498761671,19.926724938083552,0.444,0.0,election frequency,20
75,6.0,354.0,48.0,0.060000000000000005,482.24406012953153,183.10705924788604,0.4024940103110152,20.12470051555076,0.44400000000000006,0.0,election frequency,20
76,6.0,354.0,48.0,0.060000000000000005,482.24406012953153,185.72250704148726,0.4104085746864399,20.52042873432199,0.44400000000000006,0.0,election frequency,20
77,6.0,354.0,48.0,0.060000000000000005,482.24406012953153,188.50472436308135,0.41985882290888116,20.992941145444064,0.444,0.0,election frequency,20
78,6.0,354.0,48.0,0.060000000000000005,482.24406012953153,191.49566729559987,0.43135410865941465,21.56770543297073,0.444,0.0,election frequency,20
79,6.0,354.0,48.0,0.060000000000000005,482.24406012953153,194.7121505098262,0.4445300538023627,22.22650269011814,0.4439999999999999,-48.0,election frequency,20
80,5.0,354.0,48.0,0.05,482.24406012953153,197.9627532437232,0.4572965092549979,22.86482546274989,0.4439999999999999,0.0,election frequency,20
81,5.0,354.0,48.0,0.05,482.24406012953153,201.00052276355015,0.4717569648937358,23.58784824468679,0.444,0.0,election frequency,20
82,5.0,354.0,48.0,0.05,482.24406012953153,204.40574870692618,0.4900986934217533,24.504934671087675,0.44400000000000006,0.0,election frequency,20
83,5.0,354.0,48.0,0.05,482.24406012953153,207.34326999451392,0.5018354436333368,25.091772181666837,0.44400000000000006,0.0,election frequency,20
84,5.0,354.0,48.0,0.05,482.24406012953153,210.13620976975056,0.5113706198214731,25.568530991073658,0.444,0.0,election frequency,20
85,5.0,354.0,48.0,0.05,482.24406012953153,214.78977234988662,0.5431121441635127,27.155607208175642,0.444,0.0,election frequency,20
86,5.0,354.0,48.0,0.05,482.24406012953153,217.99750405307148,0.5556708341968049,27.78354170984024,0.44400000000000006,0.0,election frequency,20
87,5.0,354.0,48.0,0.05,482.24406012953153,221.40237870396538,0.5698079451425432,28.490397257127157,0.444,0.0,election frequency,20
88,5.0,354.0,48.0,0.05,482.24406012953153,225.26244542347206,0.5887778476244823,29.438892381224107,0.44400000000000006,0.0,election frequency,20
89,5.0,354.0,48.0,0.05,482.24406012953153,228.61869030203212,0.600599347491105,30.029967374555252,0.444,0.0,election frequency,20
90,5.0,354.0,48.0,0.05,482.24406012953153,231.8223274120304,0.6101505218632629,30.507526093163143,0.44400000000000006,0.0,election frequency,20
91,5.0,354.0,48.0,0.05,482.24406012953153,235.79784294101995,0.6287032312161817,31.435161560809092,0.444,0.0,election frequency,20
92,5.0,354.0,48.0,0.05,482.24406012953153,239.14736886401732,0.6385166819120656,31.925834095603275,0.444,0.0,election frequency,20
93,5.0,354.0,48.0,0.05,482.24406012953153,243.9617939733431,0.6658232077326448,33.29116038663224,0.444,0.0,election frequency,20
94,5.0,354.0,48.0,0.05,482.24406012953153,248.29984138688877,0.6856569036292482,34.28284518146241,0.44400000000000006,0.0,election frequency,20
95,5.0,354.0,48.0,0.05,482.24406012953153,254.11438486177755,0.7229716592766668,36.14858296383334,0.444,0.0,election frequency,20
96,5.0,354.0,48.0,0.05,482.24406012953153,259.7398086409039,0.7559212161740292,37.79606080870147,0.44400000000000006,0.0,election frequency,20
97,5.0,354.0,48.0,0.05,482.24406012953153,264.59584948149876,0.7777056860361976,38.88528430180988,0.444,0.0,election frequency,20
98,5.0,354.0,48.0,0.05,482.24406012953153,267.8601865777299,0.7790152002159461,38.95076001079731,0.444,0.0,election frequency,20
99,5.0,354.0,48.0,0.05,482.24406012953153,273.0569985223225,0.8043319877779354,40.21659938889677,0.444,-50.0,election frequency,20
100,4.0,354.0,48.0,0.04,482.24406012953153,279.5292818727399,0.8437105059807583,42.1855252990379,0.444,0.0,election frequency,20
101,4.0,354.0,48.0,0.04,482.24406012953153,285.67312069944177,0.8863868977675782,44.31934488837889,0.44400000000000006,0.0,election frequency,20
102,4.0,354.0,48.0,0.04,482.24406012953153,292.311415017104,0.9331845155439378,46.65922577719689,0.444,0.0,election frequency,20
103,4.0,354.0,48.0,0.04,482.24406012953153,297.81144638335496,0.9640598391147007,48.202991955735044,0.4439999999999999,0.0,election frequency,20
104,4.0,354.0,48.0,0.04,482.24406012953153,304.0321571876076,1.0028343773914818,50.141718869574056,0.444,0.0,election frequency,20
105,4.0,354.0,48.0,0.04,482.24406012953153,308.89099998212737,1.0230292500956208,51.151462504781044,0.444,0.0,election frequency,20
106,4.0,354.0,48.0,0.04,482.24406012953153,315.8244065822385,1.0680357490228405,53.40178745114204,0.444,0.0,election frequency,20
107,4.0,354.0,48.0,0.04,482.24406012953153,323.24918236192644,1.1175791798828631,55.878958994143154,0.4439999999999999,0.0,election frequency,20
108,4.0,354.0,48.0,0.04,482.24406012953153,328.78601703644404,1.1416288639404173,57.08144319702086,0.444,0.0,election frequency,20
109,4.0,354.0,48.0,0.04,482.24406012953153,337.1070527174578,1.199251342668681,59.96256713343405,0.444,0.0,election frequency,20
110,4.0,354.0,48.0,0.04,482.24406012953153,344.2243233613842,1.239286897906807,61.964344895340346,0.4439999999999999,0.0,election frequency,20
111,4.0,354.0,48.0,0.04,482.24406012953153,350.5099940856354,1.267528002169203,63.376400108460146,0.4439999999999999,0.0,election frequency,20
112,4.0,354.0,48.0,0.04,482.24406012953153,358.4456947122883,1.3152921935334752,65.76460967667377,0.44400000000000006,0.0,election frequency,20
113,4.0,354.0,48.0,0.04,482.24406012953153,366.8073935754146,1.366163555014302,68.3081777507151,0.444,0.0,election frequency,20
114,4.0,354.0,48.0,0.04,482.24406012953153,375.952262416395,1.4248053982304185,71.24026991152095,0.44400000000000006,0.0,election frequency,20
115,4.0,354.0,48.0,0.04,482.24406012953153,386.2426809563413,1.4959469533016176,74.79734766508088,0.444,0.0,election frequency,20
116,4.0,354.0,48.0,0.04,482.24406012953153,395.2880997575967,1.5486996557228958,77.4349827861448,0.4439999999999999,0.0,election frequency,20
117,4.0,354.0,48.0,0.04,482.24406012953153,404.3320926575431,1.5991353671909634,79.95676835954816,0.4439999999999999,0.0,election frequency,20
118,4.0,354.0,48.0,0.04,482.24406012953153,415.48938872753075,1.6737152941167224,83.68576470583609,0.444,0.0,election frequency,20
119,4.0,354.0,48.0,0.04,482.24406012953153,424.05707576640106,1.7129365801508274,85.64682900754136,0.444,-50.0,election frequency,20
120,3.0,354.0,48.0,0.03,482.24406012953153,436.79427267442173,1.8021472080348233,90.10736040174115,0.444,0.0,election frequency,20
121,3.0,354.0,48.0,0.03,482.24406012953153,449.24526088737787,1.9037207064124917,95.1860353206246,0.444,0.0,election frequency,20
122,3.0,354.0,48.0,0.03,482.24406012953153,459.9407106721452,1.9805907968002185,99.02953984001091,0.444,0.0,election frequency,20
123,3.0,354.0,48.0,0.03,482.24406012953153,473.6370716545267,2.0926308596352,104.63154298176,0.444,0.0,election frequency,20
124,3.0,354.0,48.0,0.03,482.24406012953153,483.8140715347697,2.157143462935371,107.85717314676855,0.4439999999999999,0.0,election frequency,20
125,3.0,354.0,48.0,0.03,482.24406012953153,499.8288779652661,2.2927025123856875,114.63512561928438,0.444,0.0,election frequency,20
126,3.0,354.0,48.0,0.03,482.24406012953153,515.8564660543209,2.424456015358129,121.22280076790643,0.444,0.0,election frequency,20
127,3.0,354.0,48.0,0.03,482.24406012953153,533.4772427915548,2.5720230454933666,128.60115227466835,0.44400000000000006,0.0,election frequency,20
128,3.0,354.0,48.0,0.03,482.24406012953153,550.1477269978282,2.703177308702443,135.15886543512218,0.4439999999999999,0.0,election frequency,20
129,3.0,354.0,48.0,0.03,482.24406012953153,566.341876142535,2.8242534752836184,141.21267376418095,0.44400000000000006,0.0,election frequency,20
130,3.0,354.0,48.0,0.03,482.24406012953153,584.1355416838775,2.9620457272848086,148.1022863642404,0.444,0.0,election frequency,20
131,3.0,354.0,48.0,0.03,482.24406012953153,604.3988930871564,3.1263089349879167,156.31544674939587,0.444,0.0,election frequency,20
132,3.0,354.0,48.0,0.03,482.24406012953153,626.270547515593,3.3062058461356596,165.31029230678288,0.444,0.0,election frequency,20
133,3.0,354.0,48.0,0.03,482.24406012953153,642.7413098358243,3.412818131678778,170.64090658393894,0.444,0.0,election frequency,20
134,3.0,354.0,48.0,0.03,482.24406012953153,661.3527220954549,3.542848427266224,177.14242136331117,0.44400000000000006,0.0,election frequency,20
135,3.0,354.0,48.0,0.03,482.24406012953153,680.2295856762827,3.6721890413827847,183.60945206913928,0.4439999999999999,0.0,election frequency,20
136,3.0,354.0,48.0,0.03,482.24406012953153,707.9988136799977,3.9083140125870033,195.41570062935017,0.444,0.0,election frequency,20
137,3.0,354.0,48.0,0.03,482.24406012953153,734.7710712816018,4.1254599274858235,206.27299637429115,0.444,0.0,election frequency,20
138,3.0,354.0,48.0,0.03,482.24406012953153,764.2195276693514,4.368265116938832,218.41325584694164,0.44400000000000006,0.0,election frequency,20
139,3.0,354.0,48.0,0.03,482.24406012953153,794.8320926751221,4.619629177229961,230.98145886149806,0.4439999999999999,-50.0,election frequency,20
140,1.9999999999999996,354.0,48.0,0.019999999999999997,482.24406012953153,826.9033443363661,4.882929054739368,244.1464527369684,0.444,0.0,election frequency,20
141,1.9999999999999996,354.0,48.0,0.019999999999999997,482.24406012953153,858.261190747402,5.180745712693447,259.0372856346724,0.4439999999999999,0.0,election frequency,20
142,1.9999999999999996,354.0,48.0,0.019999999999999997,482.24406012953153,891.4756145151956,5.494909801244445,274.7454900622222,0.4439999999999999,0.0,election frequency,20
143,1.9999999999999996,354.0,48.0,0.019999999999999997,482.24406012953153,923.5447418578983,5.7893677514106,289.46838757052996,0.444,0.0,election frequency,20
144,1.9999999999999996,354.0,48.0,0.019999999999999997,482.24406012953153,965.3366997366596,6.200111016739477,310.0055508369738,0.444,0.0,election frequency,20
145,1.9999999999999996,354.0,48.0,0.019999999999999997,482.24406012953153,1001.7211526697525,6.535493481055297,326.7746740527648,0.444,0.0,election frequency,20
146,1.9999999999999996,354.0,48.0,0.019999999999999997,482.24406012953153,1045.935917082312,6.961869382353458,348.09346911767295,0.444,0.0,election frequency,20
147,1.9999999999999996,354.0,48.0,0.019999999999999997,482.24406012953153,1081.7156249270015,7.273201491640216,363.6600745820109,0.444,0.0,election frequency,20
148,1.9999999999999996,354.0,48.0,0.019999999999999997,482.24406012953153,1129.1938147331512,7.72645246133486,386.3226230667431,0.444,0.0,election frequency,20
149,1.9999999999999996,354.0,48.0,0.019999999999999997,482.24406012953153,1191.3080589447945,8.355144795894685,417.7572397947342,0.44400000000000006,0.0,election frequency,20
150,1.9999999999999996,354.0,48.0,0.019999999999999997,482.24406012953153,1235.1488757926054,8.740505648289007,437.0252824144502,0.44400000000000006,0.0,election frequency,20
151,1.9999999999999996,354.0,48.0,0.019999999999999997,482.24406012953153,1291.1014869318633,9.270040623086631,463.5020311543315,0.444,0.0,election frequency,20
152,1.9999999999999996,354.0,48.0,0.019999999999999997,482.24406012953153,1359.7590943295058,9.948028474657145,497.4014237328573,0.444,0.0,election frequency,20
153,1.9999999999999996,356.0,48.0,0.019999999999999997,497.74403646412924,1418.6938318857826,10.492402167973538,524.620108398677,0.436,0.0,election frequency,20
154,1.9999999999999996,360.0,48.0,0.019999999999999997,527.3076786815352,1461.8543017170207,10.82067839742184,541.0339198710919,0.42,0.0,election frequency,20
155,1.9999999999999996,364.0,49.0,0.019999999999999997,562.560103144391,1537.2780293520516,11.14865623240311,557.4328116201556,0.428,0.0,election frequency,20
156,1.9999999999999996,366.0,49.0,0.019999999999999997,575.2686910442737,1593.2242555176636,11.628025287488102,581.4012643744051,0.42400000000000004,0.0,election frequency,20
157,1.9999999999999996,372.0,49.0,0.019999999999999997,626.1735645272913,1647.4912761939154,12.074426008305116,603.7213004152559,0.4039999999999999,0.0,election frequency,20
158,1.9999999999999996,382.0,50.0,0.019999999999999997,707.680254050631,1700.2392069025834,12.056792884396586,602.8396442198292,0.40399999999999997,0.0,election frequency,20
159,1.9999999999999996,384.0,50.0,0.019999999999999997,721.0439401837812,1775.8289038637956,12.767656907670014,638.3828453835007,0.38000000000000006,-20.0,election frequency,20
160,0.9999999999999997,390.0,50.0,0.009999999999999997,779.4135178798772,1857.4644623542927,13.532925725802997,676.64628629015,0.3760000000000001,0.0,election frequency,20
161,0.9999999999999997,398.0,50.0,0.009999999999999997,852.0420538153526,1927.9352257237651,14.288462672649311,714.4231336324657,0.344,0.0,election frequency,20
162,0.9999999999999997,416.0,50.0,0.009999999999999997,1018.5629699214633,1965.7206252626825,14.619251618370813,730.9625809185405,0.308,0.0,election frequency,20
163,0.9999999999999997,434.0,51.0,0.009999999999999997,1169.6793420574513,2007.776321443796,14.529471980998641,726.4735990499324,0.23999999999999996,0.0,election frequency,20
164,0.9999999999999997,452.0,51.0,0.009999999999999997,1311.372966692245,2039.4043377165676,14.775851204168895,738.7925602084448,0.22399999999999998,0.0,election frequency,20
165,0.9999999999999997,472.0,51.0,0.009999999999999997,1490.7185765730228,2077.9208740758854,15.106071241165987,755.3035620582992,0.2,0.0,election frequency,20
166,0.9999999999999997,502.0,51.0,0.009999999999999997,1746.151703150535,2098.4908763148464,15.201075936443766,760.0537968221881,0.144,0.0,election frequency,20
167,0.9999999999999997,510.0,52.0,0.009999999999999997,1827.9055150970407,2136.7592855094886,15.01931533053485,750.9657665267425,0.12000000000000002,0.0,election frequency,20
168,0.9999999999999997,530.0,52.0,0.009999999999999997,2025.6505600881405,2146.4993863478517,14.981794654219835,749.0897327109919,0.12,0.0,election frequency,20
169,0.9999999999999997,552.0,55.0,0.009999999999999997,2235.7665056419314,2160.1255708817366,14.00561827994602,700.2809139973012,0.18,0.0,election frequency,20
170,0.9999999999999997,576.0,55.0,0.009999999999999997,2375.2338313817486,2160.1255708817366,13.861991619788956,693.0995809894479,0.16,0.0,election frequency,20
171,0.9999999999999997,594.0,56.0,0.009999999999999997,2563.174512213372,2166.808994755899,13.28828418857434,664.414209428717,0.152,0.0,election frequency,20
172,0.9999999999999997,622.0,56.0,0.009999999999999997,2817.436096873395,2172.2125437211257,13.217024985132149,660.8512492566075,0.136,0.0,election frequency,20
173,0.9999999999999997,646.0,56.0,0.009999999999999997,3025.8296260545626,2175.382297521762,13.115918825502686,655.7959412751343,0.11200000000000002,0.0,election frequency,20
174,0.9999999999999997,674.0,57.0,0.009999999999999997,3281.4825684437633,2176.740567464551,12.833298775459411,641.6649387729706,0.11199999999999999,0.0,election frequency,20
175,0.9999999999999997,704.0,57.0,0.009999999999999997,3494.738131067986,2183.6790368316283,12.783778496528619,639.1889248264308,0.1,0.0,election frequency,20
176,0.9999999999999997,726.0,57.0,0.009999999999999997,3657.8220849193153,2186.1080472266594,12.678908541219416,633.9454270609709,0.096,0.0,election frequency,20
177,0.9999999999999997,756.0,58.0,0.009999999999999997,3955.9280923944366,2193.592616084974,11.892894004980137,594.644700249007,0.12,0.0,election frequency,20
178,0.9999999999999997,780.0,58.0,0.009999999999999997,4132.020857552113,2196.892424726819,11.807211329354628,590.3605664677315,0.11599999999999999,0.0,election frequency,20
179,0.9999999999999997,806.0,58.0,0.009999999999999997,4352.319751655582,2206.760362987418,11.80356160883641,590.1780804418204,0.11199999999999999,46.0,election frequency,20
180,1.9999999999999996,838.0,61.0,0.019999999999999997,4564.574431532153,2211.263320707346,10.386088744250978,519.304437212549,0.192,0.0,election frequency,20
